Image_ID,Title,Director,Cast,Year,Genre,Synopsis,image_url
tt1433273,Barooda,T.L.V. Prasad,"Mithun Chakraborty, Shankar Chakraborty, Subhendu Chatterjee, Rajatabha Dutta",2004,Action,NA,"https://m.media-amazon.com/images/M/MV5BNGJkZTc0ZDUtNzRkYi00YmZjLThkYTgtZjFmYmU1MjZjYTY4XkEyXkFqcGdeQXVyMTE1MDYzOTg2._V1_UY98_CR15,0,67,98_AL_.jpg"
tt4287114,Peace Haven,Suman Ghosh,"Paran Banerjee, Soumitra Chatterjee, Arun Mukherjee, Sujan Mukherjee",2016,"Comedy, Drama, Fantasy", Peace Haven is the story of three friends in their 70's who journey to build a mortuary for themselves and in the process discover the meaning of life ironically through death.,"https://m.media-amazon.com/images/M/MV5BMTRlZDM4ODEtM2M4My00NjRjLTk3YjItN2IyM2YwZWJmMDNiXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt4070204,Purnodoirgho Prem Kahini 2,Shafi Uddin Shafi,"Shakib Khan, Jaya Ahsan, Mamnun Hasan Emon, Mousumi Hamid",2016,Romance, Rayan Khan loses his captaincy of National Cricket Team and his affair with TV commercial model Mitu for his anger. Asad Ahmed is replaced as new captain of National Cricket Team and also ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BODcyMzQ4NzMtZjQwZS00MmNjLTkwN2MtM2E2NTJhOTU4MTM2XkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt3832422,Bridge,Amit Ranjan Biswas,"Sandhya Mridul, Mamata Shankar, Kanchana Moitra, Debranjan Nag",2016,Drama," Two strangers, both suffering from immense emotional distress arising out of life's tragedies, wanting to commit suicide, meet on a Bridge over the Ganges. For both, the meeting initially ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMmRmYjBjY2MtYzViZS00ZTk0LWE4MTgtNDZhMWIwYzQ1MjE2XkEyXkFqcGdeQXVyMDk2MjMzNg@@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt3741834,Lion,Garth Davis,"Dev Patel, Nicole Kidman, Rooney Mara, Sunny Pawar",2016,"Biography, Drama"," A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family.","https://m.media-amazon.com/images/M/MV5BMjA3NjkzNjg2MF5BMl5BanBnXkFtZTgwMDkyMzgzMDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt3040964,The Jungle Book,Jon Favreau,"Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba",2016,"Adventure, Drama, Family"," After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.","https://m.media-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt14398622,Antarleen,Arindam Bhattacharya,"Sampurna Lahiri, Debashish Mondal, Kharaj Mukherjee, Biswajit Sarkar",2016,Drama," A girl named Rimly was molest by the son of a school member. Then she committed suicide. A police detective from Kolkata, Aniket Sanyal, goes on a long vacation after the death of his wife....                See full summary » ",https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt13779584,Baje Chele,Monirul Islam Sohel,"Arshi, Sadek Bacchu, Patrali Chattopdhyay, Bappy Chowdhury",2016,"Action, Crime, Thriller",NA,"https://m.media-amazon.com/images/M/MV5BODJlYTQxZmItOGMzYy00YzdlLTg5YTMtODk2MTczYjUwYjk5XkEyXkFqcGdeQXVyMTIwNzAyMjQw._V1_UX67_CR0,0,67,98_AL_.jpg"
tt13447940,Hero 420,Sujit Mondal,"Saikat Nasir, Kaushik Banerjee, Tulika Basu, Pratho Sarathi Chakaraborthy, Moumita Chakraborty",2016,Comedy," In order to win a woman's heart, a clever man creates a fake character, but when the imaginary person materialises in real life, he draws them into a terrible political tangle. Can they escape unscathed?","https://m.media-amazon.com/images/M/MV5BNzJmZDgyMmYtZTE4MC00YjYwLTg4NTctNDI3YzU1Y2RmYzA0XkEyXkFqcGdeQXVyNjkwOTg4MTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt11340822,Tobu Aporichito,Swarup Ghosh,"Indraneil Sengupta, Paoli Dam, Paran Banerjee, Laboni Sarkar",2016,Drama, An intense love saga of detestation transforming into endearment .,"https://m.media-amazon.com/images/M/MV5BNGYwZmM3NzMtMzMxNy00MjZiLTg4NjUtNDlhMmNiNTQ1ODNjXkEyXkFqcGdeQXVyMTEwMzk3Nzc5._V1_UX67_CR0,0,67,98_AL_.jpg"
tt10564792,Onek Dame Kena,Jakir Hossain Raju,"Bappy Chowdhury, Mahiya Mahi",2016,Romance,NA,"https://m.media-amazon.com/images/M/MV5BZGI2ZWMwYzgtY2FkYi00NzBhLTliN2QtODgwNGI0MjQ0NjgyXkEyXkFqcGdeQXVyNTM0MDc1ODE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt9527028,Omi O Ice Cream Wala,Sumon Dhar,"Agun, Jayanto Chattopadhyay, Abul Hayat, Tariq Anam Khan",2015,Family," Omi, a first-year college student, who is haunted by a ghost as he visits his uncle's house, an old zamindar mansion. The ghost happens to be of the dead zamindar, and as Omi enters the ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BZWI3MzBiNGUtNjk0Yy00ZTk1LTllNDUtZWNjZTdhMjg2M2M4XkEyXkFqcGdeQXVyNjkxMjM5OTc@._V1_UY98_CR53,0,67,98_AL_.jpg"
tt7748180,Not a Dirty Film,Ranadeep Sarkar,"Ranadeep Sarker, Saheb Bhattacharjee, Rajatabha Dutta, Kharaj Mukherjee, Ena Saha",2015,"Crime, Drama, Romance"," Nill is a spoil college student who consider himself a Casanova. He spends most of his time on Facebook with different girls although he has a steady girlfriend. One day, he is trapped by a...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMGI4Y2U3NTQtN2U5ZS00YjNjLWE0NDctOWVkNjRhMDFhMjcwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt7254796,Black,Raja Chanda,"Soham Chakraborty, Rajatabha Dutta, Kharaj Mukherjee, Bidya Sinha Saha",2015,Action," A boy. Who has no identity. One day, he want to change but this is almost over.","https://m.media-amazon.com/images/M/MV5BYmIyYTM2NGMtMGRiZC00MTE3LThhODItNGY5NTFkZmY2Y2E1XkEyXkFqcGdeQXVyNTc3NjQzODc@._V1_UY98_CR53,0,67,98_AL_.jpg"
tt6955744,1+1=3 Ora Tinjon,Ashoke Viswanathan,"Debdut Ghosh, June Malia, Rituparna Sengupta, Ashoke Viswanathan",2015,Drama,NA,"https://m.media-amazon.com/images/M/MV5BMzY5M2YzN2UtNDFmNi00NTQ0LTliOTItMGNhZmUzYzNhMDYyXkEyXkFqcGdeQXVyNzYzMjQ1Mzg@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6912370,Aro Bhalobashbo Tomai,S.A. Haque Olik,"Shakib Khan, Pori Moni, Mehedi Hasan Ariyan, Sadek Bachchu",2015,"Drama, Romance", Shakib Khan (Shakib Khan) is a famous movie star. He falls in love with a simple girl Nolok (Pori Moni) by just talking in cellphone. Finally Shakib goes to Sylhet to see Nolok for the ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BOGMzMDUzZmEtMjQyMi00NjZmLWEwMTQtNGYwZTFmODExZWQxXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UY98_CR4,0,67,98_AL_.jpg"
tt6911818,Nodijon,Shahneoyaj Cacoly,"Mamunur Rashid, Pran Roy, Shormy Mala, Toma Mirza",2015,Drama, The lifestyle of people living in the river banks strive to struggle and fight everyday against natural and man-made adversities.,"https://m.media-amazon.com/images/M/MV5BYmY5OGVlYzUtMGM4ZS00MGMzLThkMzctNGMyOWJjMmY0OGZiXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6597162,Kanchenjungha Express,Arnab Ghosh,"Mumtaz Sorcar, Sabyasachi Chakrabarty, Prasanjit Chatterjee, Soumitra Chatterjee",2015,Thriller, 'Kanchanjungha Express' is the story of Nandini's life. Inspector Surya Sekhar Gupta meets Ranjana in the train Kanchanjungha Express. Ranjana shares the story of her friend Nandini whose ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BYWZkNzUzMDEtNTllMC00ZGFkLWI0M2ItYmUwMTUyZjQ3NzIxXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt6597044,Gora,Shukla Mitra,"Biswanath Basu, Bhaswar Chatterjee, Rizaul Haque, Anashua Majumdar",2015,Drama," Gora was written by Tagore in 1910 the backdrop of this novel is the British period. Gora the protagonist of the novel, is a person who loves his mother land is a staunch Hindu and to some ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BYzRlMDViMDYtNjA1Ni00ZWJjLWEyMjEtZDQ2Y2ZkNWU4NTViXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt6563392,Achena Bondhutto,Hrishikesh Mondal,"Ushasie Chakraborty, Emon, Priyom, Siddhartha Roy",2015,Drama,NA,"https://m.media-amazon.com/images/M/MV5BOWNmYjRkYzgtZGFmNS00MzQ5LTk2MzUtOWNiNjM3YjNkYjA3XkEyXkFqcGdeQXVyNTk0NjkwOTk@._V1_UY98_CR5,0,67,98_AL_.jpg"
tt6409486,Action Jasmine,Iftakar Chowdhury,"Eamin Haque Bobby, Saimon Sadik, Miju Ahmed, Chikon Ali",2015,Action, The femme fatal inspector Jasmine gets transferred to Ovoypur with the mission to uproot criminals and terrorists. She makes enemies with the local godfather and it costs her heavy.,"https://m.media-amazon.com/images/M/MV5BMWExOGM2NDQtNzk3ZS00NzJjLThlOWUtYWQzZTMxMGEwODU1XkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6383642,Zero Degree,Animesh Aich,"Mahfuz Ahmed, Dilruba Yasmin Ruhee, Jaya Ahsan, Shirin Alam",2015,Thriller," Love and lust, deception and revenge take the life of Amit, Saniya and Nira to unexpected roundabout of twist and devastation.","https://m.media-amazon.com/images/M/MV5BMzRhMDZmNjYtNTdjYS00N2Y3LWI1NWEtNWI4MjM3Nzc3ZjMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6107156,Prarthona,Shahriar Nazim Joy,"Tauquir Ahmed, Ejazul Islam, Shahriar Nazim Joy, Kalyan Koraya",2015,Drama, A girl writes a autobiography book of his past terrible childhood life.,"https://m.media-amazon.com/images/M/MV5BMWViOTEzNTMtMzY4OS00ZjQwLWJhNzYtZjI2MmJmMmJjNTIzXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6079356,Raja Babu: The Power,Badiul Alam Khokon,"Shakib Khan, Apu Biswas, Eamin Haque Bobby, Boby",2015,"Action, Drama", A rich and powerful family looking for an fake heir. They selected an orphan to play the role. And this family has a violent dispute with another rival family. Now everything of this family is depending on the orphan.,"https://m.media-amazon.com/images/M/MV5BNTA3OGIxMjMtNTdkNS00ZDc5LWEzZjktNzM4ZjMyZjFiYzhlXkEyXkFqcGdeQXVyNDE1NjIwMzA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6075552,Mohua Sundori,Rowshon Ara Nipa,"Pori Moni, Sumit Sen Gupta, Aminul Islam Bachchu, Sadek Bachchu",2015,"Drama, Fantasy, Musical",NA,"https://m.media-amazon.com/images/M/MV5BNjc5ZjRiZTAtOGViZS00MDY2LWJjYjQtMmQ5MzAxYjdiZDhmXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5904008,Warning,Shafi Uddin Shafi,"Arifin Shuvo, Mahiya Mahi, Rubel, Misha Sawdagor",2015,"Action, Romance"," Jishan is a TV reporter lost his family members in a crumble down of building. He finds Ustagar, a mafia boss and several his associates responsible for this. He starts kidnapping Ustagar's...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMjk3NzkwMmQtMjczOS00NDYzLWI4ZDQtNTY0NWY2NWZlNzAyXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5758896,Katmundu,Raj Chakraborty,"Soham Chakraborty, Abir Chatterjee, Rudranil Ghosh, Srabanti Chatterjee",2015,Comedy, comical adventure of three bachelors who took a break from tiresome office schedule to Kathmandu(nepal),"https://m.media-amazon.com/images/M/MV5BYmYyYjQ3NWItOWU1Yy00ZTA2LTkyYWUtYWExZjAwZGU1ZGNhXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY98_CR4,0,67,98_AL_.jpg"
tt5735210,Byomkesh Bakshi,Anjan Dutt,"Jisshu Sengupta, Saswata Chatterjee, Koushik Sen, Santilal Mukherjee",2015,"Mystery, Thriller"," A murder gone wrong, leaving four suspects on the way in the eastern coalfield region of India.","https://m.media-amazon.com/images/M/MV5BNWI5ZjA4NjAtNGY3MS00ZDI4LWJmNmQtY2I4MDY4YWQzOTI3XkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5541790,Bapjaner Bioscope,Reazul Rezu,"Shahiduzzaman Selim, Shatabdi Wadud, Sanjida Tanmoy, Masud Mohiuddin",2015,Drama, Conflict between a farmer and landlord due to bioscope.,"https://m.media-amazon.com/images/M/MV5BY2YyMWViMTUtMzY5Yi00YTkxLTlhMDctZTYwZDJkNjBkY2ZlXkEyXkFqcGdeQXVyMjIzNDYyMTE@._V1_UY98_CR5,0,67,98_AL_.jpg"
tt5482998,Swade Ahlade,Arindam Sil,"Biswanath Basu, Biswajit Chakraborty, Nina Chakraborty, Sreelekha Mitra",2015,Drama," Life at 40, for the quiet natured Chaitali, starts becoming meaningless. In a family of a scheming mother-in-law, a formidable father-in-law and a non-attention giving husband, Chaitali ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMzZkYzZmZjUtNWU5ZS00ZWU0LWFkMjMtNDNmOGNhYzU5NTNjXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5475244,Load Shedding,Soukarya Ghosal,"Animesh Bhaduri, Bidipta Chakraborty, Amrita Chattopadhyay, Meghla Dasgupta",2015,"Drama, Romance", Take a trip back to the 90's in Kolkata when moments spent even during a load shedding were priceless.,"https://m.media-amazon.com/images/M/MV5BN2Q1ODkxNzctZmRmOS00MzkxLWE5NmYtZDRkMWQwMzJkMmVjXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR8,0,67,98_AL_.jpg"
tt5475136,Ebhabeo Phire Asha Jay,Abhijit Guha,"Anirban Bhattacharya, Biswajit Chakraborty, Anusuya Roy Chowdhury, Rimjhim Mitra",2015,Comedy," What happens when a young, married and busy couple invite their respective parents - a widowed mother and a bohemian dad to come live with them?","https://m.media-amazon.com/images/M/MV5BZWQ4NTY0MzAtNTI5MC00OGRkLWFiZjItNGQ2NzAxODIwNWIyXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR32,0,67,98_AL_.jpg"
tt5362744,Lalchar,Nader Chowdhury,"Anisur Rahman Milon, Mohona Mim, Shahiduzzaman Selim, Masum Aziz",2015,Drama, A sand bed rise in a river and it become the point of dispute between the fisherman and the local landlord.,"https://m.media-amazon.com/images/M/MV5BYjFlNmZhZjEtNGI5Ny00ZDg0LTk0ZDItNDU5NTgwYzQ3YWZmXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5347160,Podmo Patar Jol,Tonmoy Tansen,"Mamnun Hasan Emon, Bidya Sinha Saha, Tariq Anam Khan, Nima Rahman",2015,Romance,NA,"https://m.media-amazon.com/images/M/MV5BMGE2M2Y2YjItZDY3OC00ZjM3LWE2MTAtY2UzOWIxOGFlZjc4XkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5309284,Arshinagar,Aparna Sen,"Dev, Rittika Sen, Jisshu Sengupta, Roopa Ganguly",2015,"Drama, Musical, Romance"," This is an adaptation of Shakespeare's Romeo and Juliet, set in Bengal.","https://m.media-amazon.com/images/M/MV5BNzc5MDgzODEtYTNkYi00NTQyLTlmODUtY2U2Mjc2ODc0OGIwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5304172,Har Har Byomkesh,Arindam Sil,"Abir Chatterjee, Ritwick Chakraborty, Sohini Sarkar, Nusrat Jahan",2015,"Action, Thriller", Famed detective Byomkesh Bakshi investigates the murder of a man who had just thrown a party to celebrate his recovery from a long illness.,"https://m.media-amazon.com/images/M/MV5BMTNkZDc4ZTEtY2RjMC00MDJkLWEwY2QtMTg4MjZmNTAzNTRmXkEyXkFqcGdeQXVyMzQ5MzkwMDY@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt5303470,Ekti Bangali Bhooter Goppo,Indranil Roychowdhury,"Jaya Ahsan, Sourav Chakraborty, Joydeep Mukherjee",2015,"Drama, Mystery, Thriller", A woman who was not happy in married life accidentally kills her husband and then the ghost of the man haunts her. She can't bear the trauma and tries to suicide. A must watch film for those who loves horror and mystery thriller.,"https://m.media-amazon.com/images/M/MV5BODE3MzYxMmQtMDhhNy00Yzg0LWFjYWUtZGNiZjZiZjQyMGIzXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt5299662,Troyee,Raj Mukherjee,"Priyanshu Chatterjee, Badshah Maitra, Rituparna Sengupta",2015,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt5295432,Eito Prem,Sohel Arman,"Shakib Khan, Afsana Ara Bindu, Shahiduzzaman Selim, Amit Hasan",2015,"Drama, Romance, War", This is a love story of a couple during the Liberation War of Bangladesh in 1971.,"https://m.media-amazon.com/images/M/MV5BM2Q4M2FkNmEtNmVlNy00MGQ5LWIyMGYtYTI5MWRkYmZlYjY5XkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5247736,Anil Bagchir Ekdin,Morshedul Islam,"Aref Syed, Jyotika Jyoti, Gazi Rakayet, Toufiq Emon",2015,"Drama, War", Twenty six year old Anil Bagchi has been a timid person from his childhood. He works in an insurance company in Dhaka and lives in a house with others. His school teacher father and the ...                See full synopsis » ,"https://m.media-amazon.com/images/M/MV5BMTU2MGI2NTItYWEyMi00N2ZiLWIzN2UtMzQ3MzNiM2JhNzZjXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UY98_CR5,0,67,98_AL_.jpg"
tt5240352,Monchuri,Premasish Dey,"Koneenica Banerjee, Damini Basu, Biswanath Bose, Saswata Chatterjee",2015,"Comedy, Romance"," Institute of Ten-fold Mastery(Dash Mahabidyalay). It is an unbelievable college at Taskar Nagar. The syllabus includes Bank rubbery honours, pick pocket honours, snatching honours, filching...                See full summary » ","https://m.media-amazon.com/images/M/MV5BYmI3NDQ2MjgtNzAyMy00MDNiLWJmYTAtODAxZDEwMjRmODQ3XkEyXkFqcGdeQXVyNjA3NDEwNzY@._V1_UY98_CR74,0,67,98_AL_.jpg"
tt5207116,X: Past Is Present,Hemant Gaba,"Pratim D. Gupta, Sudhish Kamath, Nalan Kumarasamy, Anu Menon, Sandeep Mohan, Qaushiq Mukherjee, Rajshree Ojha, Raja Sen, Abhinav Shiv Tiwari, Suparn Varma, Rajat Kapoor, Radhika Apte, Bidita Bag, Piaa Bajpai",2015,"Drama, Mystery, Romance", A filmmaker with a mid-life crisis meets a mysterious young girl who reminds of every woman in his past.,"https://m.media-amazon.com/images/M/MV5BMjIzNjM0OTk2NF5BMl5BanBnXkFtZTgwNTg2NTEzNzE@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt5189844,The Churning of Kalki,Ashish Avikunthak,Joyraj Bhattacharya,2015,Drama," Following the footsteps of Samuel Beckett's 'Waiting for Godot', two actor from Calcutta go to the largest gathering of humans on earth - the Hindu festival of Maha Kumbh of Allahabad in ...                See full summary » ",https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt5152100,Sutopar Thikana,Proshoon Rahman,"Aparna Ghose, Saika Ahmed, Mahmudul Islam Mithu, Shahadat Hossain",2015,Drama," Work of fiction, based on million true stories. Portraying womanhood of South Asia.","https://m.media-amazon.com/images/M/MV5BNDFmYWZkMmItNjhlYS00ZmRkLWE1MDktZmI4NTRjMTE4YzQ5XkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5143402,Aashiqui: True Love,Ashok Pati,"Ankush Hazra, Karishma Bhandari, Saurav Das, Arindam Dutta",2015,"Action, Romance"," In this remake of the Telugu film 'Ishq,' three young people find they are connected not only by love but by a dark history that threatens to destroy any hope of happiness.","https://m.media-amazon.com/images/M/MV5BODJkZWU5ZjItZGY1Ny00ZDFlLTk4YjYtZmY3Nzk1ODhmMGRmXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt8539818,Shudhu Tomari Jonyo,Sudipto Roy,"Ritwika Pal, Swastika Mukherjee, Mita Chatterjee, Sraman Chatterjee",2015,"Drama, Romance", A 15-year-old girl with autism attempts to write a mystery novel based on her hunt for the killer of a neighborhood cat.,"https://m.media-amazon.com/images/M/MV5BNTE4Y2Q2NzktNWU0NS00MTE3LTg2MzItMGNiZTBmZjAyZGUzXkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt8506874,Kia and Cosmos,Noor Imran Mithu,"Tauquir Ahmed, Mosharraf Karim, Joyraaj, Samia Said",2018,Drama," As the lives of rich and poor passengers aboard a steamship unfold, buried secrets, lustful affairs and selfish desires are exposed.","https://m.media-amazon.com/images/M/MV5BZDVlZjljODItOTYwNC00ZTFiLTkyNDUtMjI3Y2E3MmQzYTRiXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt8489884,Komola Rocket,Adhiraj Ganguly,"Kanchan Mullick, Rituparna Sengupta",2018,Drama," In order to reach greater heights in her career, Tomosa is willing to go to any extent. Her over-ambitious nature lands her in a conflict with another woman, highlighting their different approaches towards life.","https://m.media-amazon.com/images/M/MV5BZTk0YzI5ZTQtOWI2Mi00ODkzLTg0MDktNWU3Njg3YzhiMzJmXkEyXkFqcGdeQXVyOTExNzI2MjQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt8489868,Dharasnan,Kamaleswar Mukherjee,"Soumita Biswas, Saswata Chatterjee, Sudip Mukherjee, Rituparna Sengupta",2018,Drama, Good Night City is a psychological thriller where three people find their lives entwined when a crime is committed one unusual night.,"https://m.media-amazon.com/images/M/MV5BYzE2ODk0MzItMTdmZi00N2M5LWFjMGEtN2U3YjQ1NDAxMTRhXkEyXkFqcGdeQXVyMTAwNTk0NzQw._V1_UY98_CR45,0,67,98_AL_.jpg"
tt8459412,Good Night City,Kaushik Ganguly,"Dev, Srabanti Chatterjee, Soham Chakraborty, Mimi Chakraborty",2018,Thriller," When a famous Kisorekonthi was to attend some small Indo-Pak border musical, he, his wife and his team is kidnapped by a mysterious group of people.","https://m.media-amazon.com/images/M/MV5BOGFmOGYxYzEtMjYyYy00YmVhLWFiZjgtYTZiZGVhNWQwZjc3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg"
tt5141042,Kishore Kumar Junior,Birsa Dasgupta,"Sajal Noor, Mousumi Nag, Romana Sharna, Tariq Anam Khan",2018,Drama, Newlyweds who hate each other come to terms with each other and their past.,"https://m.media-amazon.com/images/M/MV5BMjAwZGY1ODctNjM3MC00NjEyLTg4YzItOWZmNzNmMDc0MjYyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5128858,Run Out,Tonmoy Tansen,"Sudeshna Roy, Sabyasachi Chakrabarty, Sreelekha Mitra, Saayoni Ghosh, Indrajit Mazumder",2015,"Crime, Romance, Thriller"," Kishore, an ordinary young man got falsely arrested for a murder. Then one leader of hellish underworld recruited him for his crime business. His right hand- a single mother Jenith started getting emotionally involved with Kishore.","https://m.media-amazon.com/images/M/MV5BYmI0NTMzMzUtMjM5Zi00NmI4LWFhYzItMDIyZDU5YmM0N2M5XkEyXkFqcGdeQXVyNTA3OTU1ODQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5073310,Mayer Biye,Abhijit Guha,"Abir Chatterjee, Raima Sen, Paran Banerjee, Biswanath Basu",2015,"Comedy, Drama"," A contemporary look at the mother-daughter relationship! Mayer Biye deals with the mother-daughter relationship, where Sreelekha Mitra plays a single mother who struggled to bring up her ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BY2RjYTg0MDYtZDY4ZC00MTEyLThmZDQtMDQzZWI1YTMxMmNmXkEyXkFqcGdeQXVyNjM5NDA2MDY@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt5012994,Abby Sen,Atanu Ghosh,"Biplob, Nirab Hossain, Amrita Khan, Erfan Khan",2015,"Comedy, Drama, Sci-Fi", Abby Sen a struggling TV producer time travels to 1980 to find a job in a leading TV channel.,"https://m.media-amazon.com/images/M/MV5BMTBmMDcwY2YtNTUwNS00NTA4LWE3MWUtYzMzODg3NTc2MDkzXkEyXkFqcGdeQXVyNTA1ODE4MzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4990024,Game,M. Sharfuddin Anik,"Sreelekha Mitra, Tota Roy Chowdhury, Saayoni Ghosh, Ardhendu Banerjee",2015,Romance, This is a triangle love story based on current life style.,"https://m.media-amazon.com/images/M/MV5BNDQ5NDgxNDYtYmMxZC00M2JjLTkwNjktOWUwMjc2MTcyOGE1XkEyXkFqcGdeQXVyMTAzMjQ4MjA0._V1_UY98_CR40,0,67,98_AL_.jpg"
tt4982808,Choukaath the Threshold,Raja Dasgupta,"Bhaskar Dutta, Jhelum Ghosh, Faiz Khan, Ritwik Roy",2015,Drama," ""Choukaath"" explores, through a web of interpersonal relationships, the eternal enigma : Are Truth and Honesty synonymous?","https://m.media-amazon.com/images/M/MV5BNGFlMDI3ZDQtYmVkZi00ODk1LTliNzAtOTY4YmQ5ZTE3ZWYwXkEyXkFqcGdeQXVyNjM5NDA2MDY@._V1_UY98_CR84,0,67,98_AL_.jpg"
tt4981830,Langto: The Film,Sourish Dey,"Rituparna Sengupta, Indrani Haldar, Roopa Ganguly, Saayoni Ghosh",2015,Thriller, 'Langto' dives into the complexity of the human mind. The battle between good and evil. And focuses on what happens when our inner beasts take over and leave us naked and civilization ashamed.,"https://m.media-amazon.com/images/M/MV5BMTYwNDAxMDQtYzQ2Ni00YjY4LWExYzAtM2I0MTE1ZmFjMWNjXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
